latent_id,collage_path,max_activation,interpretation,status,model
4292,artifacts/autointerp/collages/latent_4292.png,19.95262908935547,"The common visual pattern across these images is a diverse array of colorful and appetizing food items, showcasing desserts, main dishes, and snacks.",ok,openai/gpt-4o-mini
4331,artifacts/autointerp/collages/latent_4331.png,16.413818359375,"The common visual pattern across these images is a diverse array of food items and dining experiences, showcasing various cuisines and culinary presentations.",ok,openai/gpt-4o-mini
4346,artifacts/autointerp/collages/latent_4346.png,17.30240249633789,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
4353,artifacts/autointerp/collages/latent_4353.png,12.605992317199707,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
4404,artifacts/autointerp/collages/latent_4404.png,14.641115188598633,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
4420,artifacts/autointerp/collages/latent_4420.png,24.873409271240234,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
4448,artifacts/autointerp/collages/latent_4448.png,12.911884307861328,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
4499,artifacts/autointerp/collages/latent_4499.png,13.343917846679688,"The common visual pattern across these images is a diverse array of food dishes, showcasing various cuisines and presentation styles.",ok,openai/gpt-4o-mini
4555,artifacts/autointerp/collages/latent_4555.png,12.60604476928711,"The images showcase a variety of food dishes and dining experiences, highlighting diverse cuisines and presentation styles.",ok,openai/gpt-4o-mini
4572,artifacts/autointerp/collages/latent_4572.png,15.97092056274414,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
4580,artifacts/autointerp/collages/latent_4580.png,17.82185935974121,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
4629,artifacts/autointerp/collages/latent_4629.png,13.51713752746582,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
4636,artifacts/autointerp/collages/latent_4636.png,18.152193069458008,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
4659,artifacts/autointerp/collages/latent_4659.png,16.73395347595215,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
4668,artifacts/autointerp/collages/latent_4668.png,16.29559898376465,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
4788,artifacts/autointerp/collages/latent_4788.png,13.993997573852539,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
4816,artifacts/autointerp/collages/latent_4816.png,12.712032318115234,"The images showcase a variety of delicious dishes and desserts, highlighting an array of textures, colors, and culinary styles.",ok,openai/gpt-4o-mini
4839,artifacts/autointerp/collages/latent_4839.png,14.210068702697754,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
4861,artifacts/autointerp/collages/latent_4861.png,45.543392181396484,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
4868,artifacts/autointerp/collages/latent_4868.png,12.352389335632324,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
4870,artifacts/autointerp/collages/latent_4870.png,12.555017471313477,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
4907,artifacts/autointerp/collages/latent_4907.png,13.206789016723633,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
4931,artifacts/autointerp/collages/latent_4931.png,12.510787010192871,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
4965,artifacts/autointerp/collages/latent_4965.png,12.67769718170166,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
4992,artifacts/autointerp/collages/latent_4992.png,13.256197929382324,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5005,artifacts/autointerp/collages/latent_5005.png,12.577860832214355,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5047,artifacts/autointerp/collages/latent_5047.png,13.293914794921875,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5118,artifacts/autointerp/collages/latent_5118.png,12.827262878417969,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5139,artifacts/autointerp/collages/latent_5139.png,15.292438507080078,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5147,artifacts/autointerp/collages/latent_5147.png,14.122936248779297,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5154,artifacts/autointerp/collages/latent_5154.png,12.260387420654297,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5186,artifacts/autointerp/collages/latent_5186.png,13.537691116333008,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5214,artifacts/autointerp/collages/latent_5214.png,16.636240005493164,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5216,artifacts/autointerp/collages/latent_5216.png,22.95433235168457,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5229,artifacts/autointerp/collages/latent_5229.png,12.488691329956055,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5238,artifacts/autointerp/collages/latent_5238.png,12.959369659423828,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5297,artifacts/autointerp/collages/latent_5297.png,13.082054138183594,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5314,artifacts/autointerp/collages/latent_5314.png,17.03112030029297,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5352,artifacts/autointerp/collages/latent_5352.png,14.677701950073242,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5373,artifacts/autointerp/collages/latent_5373.png,14.092803955078125,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5385,artifacts/autointerp/collages/latent_5385.png,16.107402801513672,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5396,artifacts/autointerp/collages/latent_5396.png,12.9807710647583,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5497,artifacts/autointerp/collages/latent_5497.png,15.02601146697998,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5539,artifacts/autointerp/collages/latent_5539.png,15.684009552001953,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5548,artifacts/autointerp/collages/latent_5548.png,14.16019058227539,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5565,artifacts/autointerp/collages/latent_5565.png,18.616657257080078,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5571,artifacts/autointerp/collages/latent_5571.png,13.96078872680664,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5577,artifacts/autointerp/collages/latent_5577.png,21.292631149291992,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5581,artifacts/autointerp/collages/latent_5581.png,13.341303825378418,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5590,artifacts/autointerp/collages/latent_5590.png,12.720891952514648,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5609,artifacts/autointerp/collages/latent_5609.png,13.27493667602539,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5650,artifacts/autointerp/collages/latent_5650.png,12.280965805053711,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5684,artifacts/autointerp/collages/latent_5684.png,14.300605773925781,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5694,artifacts/autointerp/collages/latent_5694.png,14.663263320922852,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5703,artifacts/autointerp/collages/latent_5703.png,12.761512756347656,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5792,artifacts/autointerp/collages/latent_5792.png,15.643781661987305,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5802,artifacts/autointerp/collages/latent_5802.png,13.936147689819336,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5827,artifacts/autointerp/collages/latent_5827.png,13.419075012207031,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5834,artifacts/autointerp/collages/latent_5834.png,12.509908676147461,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5843,artifacts/autointerp/collages/latent_5843.png,16.311059951782227,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5886,artifacts/autointerp/collages/latent_5886.png,12.494165420532227,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5923,artifacts/autointerp/collages/latent_5923.png,13.716355323791504,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5926,artifacts/autointerp/collages/latent_5926.png,20.7091007232666,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5943,artifacts/autointerp/collages/latent_5943.png,12.913875579833984,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5955,artifacts/autointerp/collages/latent_5955.png,12.873363494873047,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5957,artifacts/autointerp/collages/latent_5957.png,13.28635311126709,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5960,artifacts/autointerp/collages/latent_5960.png,14.86854076385498,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
5971,artifacts/autointerp/collages/latent_5971.png,23.064674377441406,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6012,artifacts/autointerp/collages/latent_6012.png,14.004127502441406,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6026,artifacts/autointerp/collages/latent_6026.png,17.026872634887695,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6058,artifacts/autointerp/collages/latent_6058.png,14.427865982055664,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6063,artifacts/autointerp/collages/latent_6063.png,14.871631622314453,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6096,artifacts/autointerp/collages/latent_6096.png,15.103699684143066,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6139,artifacts/autointerp/collages/latent_6139.png,12.825761795043945,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6142,artifacts/autointerp/collages/latent_6142.png,13.444915771484375,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6143,artifacts/autointerp/collages/latent_6143.png,13.21959400177002,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6144,artifacts/autointerp/collages/latent_6144.png,12.419897079467773,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6166,artifacts/autointerp/collages/latent_6166.png,12.539284706115723,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6206,artifacts/autointerp/collages/latent_6206.png,13.192325592041016,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6226,artifacts/autointerp/collages/latent_6226.png,24.284788131713867,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6248,artifacts/autointerp/collages/latent_6248.png,12.735566139221191,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6272,artifacts/autointerp/collages/latent_6272.png,25.27375030517578,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6285,artifacts/autointerp/collages/latent_6285.png,27.249568939208984,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6300,artifacts/autointerp/collages/latent_6300.png,18.542396545410156,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6314,artifacts/autointerp/collages/latent_6314.png,12.278440475463867,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6404,artifacts/autointerp/collages/latent_6404.png,12.767095565795898,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6498,artifacts/autointerp/collages/latent_6498.png,14.702641487121582,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6542,artifacts/autointerp/collages/latent_6542.png,13.02981185913086,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6551,artifacts/autointerp/collages/latent_6551.png,18.310787200927734,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6656,artifacts/autointerp/collages/latent_6656.png,14.86627197265625,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6700,artifacts/autointerp/collages/latent_6700.png,12.826155662536621,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6725,artifacts/autointerp/collages/latent_6725.png,14.426786422729492,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6737,artifacts/autointerp/collages/latent_6737.png,13.984285354614258,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6747,artifacts/autointerp/collages/latent_6747.png,12.194183349609375,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6749,artifacts/autointerp/collages/latent_6749.png,14.910606384277344,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6759,artifacts/autointerp/collages/latent_6759.png,12.713613510131836,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6760,artifacts/autointerp/collages/latent_6760.png,14.205179214477539,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6781,artifacts/autointerp/collages/latent_6781.png,15.123016357421875,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6787,artifacts/autointerp/collages/latent_6787.png,12.331012725830078,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6811,artifacts/autointerp/collages/latent_6811.png,16.423534393310547,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6848,artifacts/autointerp/collages/latent_6848.png,31.30654525756836,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6855,artifacts/autointerp/collages/latent_6855.png,13.97679615020752,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6858,artifacts/autointerp/collages/latent_6858.png,13.321249008178711,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
6880,artifacts/autointerp/collages/latent_6880.png,15.644832611083984,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7008,artifacts/autointerp/collages/latent_7008.png,13.184225082397461,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7016,artifacts/autointerp/collages/latent_7016.png,12.511228561401367,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7024,artifacts/autointerp/collages/latent_7024.png,14.078990936279297,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7041,artifacts/autointerp/collages/latent_7041.png,12.83098316192627,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7071,artifacts/autointerp/collages/latent_7071.png,12.92827033996582,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7102,artifacts/autointerp/collages/latent_7102.png,12.951552391052246,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7122,artifacts/autointerp/collages/latent_7122.png,16.003520965576172,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7134,artifacts/autointerp/collages/latent_7134.png,13.050529479980469,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7184,artifacts/autointerp/collages/latent_7184.png,13.578062057495117,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7201,artifacts/autointerp/collages/latent_7201.png,15.866422653198242,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7226,artifacts/autointerp/collages/latent_7226.png,12.503079414367676,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7280,artifacts/autointerp/collages/latent_7280.png,17.35463523864746,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7356,artifacts/autointerp/collages/latent_7356.png,18.626358032226562,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7404,artifacts/autointerp/collages/latent_7404.png,15.015405654907227,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7443,artifacts/autointerp/collages/latent_7443.png,14.20540714263916,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7463,artifacts/autointerp/collages/latent_7463.png,12.586326599121094,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7474,artifacts/autointerp/collages/latent_7474.png,14.657888412475586,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7517,artifacts/autointerp/collages/latent_7517.png,12.525795936584473,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7545,artifacts/autointerp/collages/latent_7545.png,15.381178855895996,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7567,artifacts/autointerp/collages/latent_7567.png,16.14868927001953,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7584,artifacts/autointerp/collages/latent_7584.png,14.28030014038086,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7602,artifacts/autointerp/collages/latent_7602.png,12.581145286560059,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7611,artifacts/autointerp/collages/latent_7611.png,12.300418853759766,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7620,artifacts/autointerp/collages/latent_7620.png,12.76674747467041,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7636,artifacts/autointerp/collages/latent_7636.png,13.13776969909668,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7638,artifacts/autointerp/collages/latent_7638.png,12.497607231140137,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7662,artifacts/autointerp/collages/latent_7662.png,13.463951110839844,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7722,artifacts/autointerp/collages/latent_7722.png,13.889293670654297,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7724,artifacts/autointerp/collages/latent_7724.png,12.357277870178223,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7745,artifacts/autointerp/collages/latent_7745.png,12.608757019042969,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7823,artifacts/autointerp/collages/latent_7823.png,15.420022964477539,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7879,artifacts/autointerp/collages/latent_7879.png,12.244488716125488,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7905,artifacts/autointerp/collages/latent_7905.png,18.63588523864746,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7935,artifacts/autointerp/collages/latent_7935.png,12.922216415405273,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
7978,artifacts/autointerp/collages/latent_7978.png,12.903929710388184,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
8116,artifacts/autointerp/collages/latent_8116.png,12.740470886230469,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
8140,artifacts/autointerp/collages/latent_8140.png,16.24393081665039,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
8141,artifacts/autointerp/collages/latent_8141.png,12.313209533691406,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
8147,artifacts/autointerp/collages/latent_8147.png,12.995068550109863,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
8173,artifacts/autointerp/collages/latent_8173.png,14.141716003417969,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
8182,artifacts/autointerp/collages/latent_8182.png,12.525412559509277,ERROR: HTTP Error 402: Payment Required,error,openai/gpt-4o-mini
